94		229711		22		1		0		27.12.2019 0:00:00		00:00:00		1		
94		229711		22		0		0		27.12.2019 0:00:00		00:00:00		1		
97		229713		22		1		0		27.12.2019 0:00:00		00:00:00		1		
97		229713		22		0		0		27.12.2019 0:00:00		00:00:00		1		
98		229713		22		1		0		27.12.2019 0:00:00		00:00:00		1		
98		229713		22		0		0		27.12.2019 0:00:00		00:00:00		1		
99		229713		22		1		0		27.12.2019 0:00:00		00:00:00		1		
99		229713		22		0		0		27.12.2019 0:00:00		00:00:00		1		
100		229713		22		1		0		27.12.2019 0:00:00		00:00:00		1		
100		229713		22		0		0		27.12.2019 0:00:00		00:00:00		1		
115		229718		22		1		0		27.12.2019 0:00:00		00:00:00		1		
115		229718		22		0		0		27.12.2019 0:00:00		00:00:00		1		
125		229722		22		1		0		27.12.2019 0:00:00		00:00:00		1		
125		229722		22		0		0		27.12.2019 0:00:00		00:00:00		1		
128		229723		22		1		0		27.12.2019 0:00:00		00:00:00		1		
128		229723		22		0		0		27.12.2019 0:00:00		00:00:00		1		
134		229725		22		1		0		27.12.2019 0:00:00		00:00:00		1		
134		229725		22		0		0		27.12.2019 0:00:00		00:00:00		1		
146		229729		22		1		0		27.12.2019 0:00:00		00:00:00		1		
146		229729		22		0		0		27.12.2019 0:00:00		00:00:00		1		
152		229731		22		1		0		27.12.2019 0:00:00		00:00:00		1		
152		229731		22		0		0		27.12.2019 0:00:00		00:00:00		1		
157		229733		22		1		0		27.12.2019 0:00:00		00:00:00		1		
157		229733		22		0		0		27.12.2019 0:00:00		00:00:00		1		
158		229733		22		1		0		27.12.2019 0:00:00		00:00:00		1		
158		229733		22		0		0		27.12.2019 0:00:00		00:00:00		1		
159		229733		22		1		0		27.12.2019 0:00:00		00:00:00		1		
159		229733		22		0		0		27.12.2019 0:00:00		00:00:00		1		
160		229733		22		1		0		27.12.2019 0:00:00		00:00:00		1		
160		229733		22		0		0		27.12.2019 0:00:00		00:00:00		1		
161		229734		22		1		0		27.12.2019 0:00:00		00:00:00		1		
161		229734		22		0		0		27.12.2019 0:00:00		00:00:00		1		
178		229739		22		1		0		27.12.2019 0:00:00		00:00:00		1		
178		229739		22		0		0		27.12.2019 0:00:00		00:00:00		1		
209		229750		22		1		0		27.12.2019 0:00:00		00:00:00		1		
209		229750		22		0		0		27.12.2019 0:00:00		00:00:00		1		
218		229753		22		1		0		27.12.2019 0:00:00		00:00:00		1		
218		229753		22		0		0		27.12.2019 0:00:00		00:00:00		1		
224		229755		22		1		0		27.12.2019 0:00:00		00:00:00		1		
224		229755		22		0		0		27.12.2019 0:00:00		00:00:00		1		
238		229760		22		1		0		27.12.2019 0:00:00		00:00:00		1		
238		229760		22		0		0		27.12.2019 0:00:00		00:00:00		1		
239		229760		22		1		0		27.12.2019 0:00:00		00:00:00		1		
239		229760		22		0		0		27.12.2019 0:00:00		00:00:00		1		
240		229760		22		1		0		27.12.2019 0:00:00		00:00:00		1		
240		229760		22		0		0		27.12.2019 0:00:00		00:00:00		1		
241		229760		22		1		0		27.12.2019 0:00:00		00:00:00		1		
241		229760		22		0		0		27.12.2019 0:00:00		00:00:00		1		
241		229761		22		1		0		27.12.2019 0:00:00		00:00:00		1		
241		229761		22		0		0		27.12.2019 0:00:00		00:00:00		1		
242		229761		22		1		0		27.12.2019 0:00:00		00:00:00		1		
242		229761		22		0		0		27.12.2019 0:00:00		00:00:00		1		
243		229761		22		1		0		27.12.2019 0:00:00		00:00:00		1		
243		229761		22		0		0		27.12.2019 0:00:00		00:00:00		1		
244		229761		22		1		0		27.12.2019 0:00:00		00:00:00		1		
244		229761		22		0		0		27.12.2019 0:00:00		00:00:00		1		
251		229764		22		1		0		27.12.2019 0:00:00		00:00:00		1		
251		229764		22		0		0		27.12.2019 0:00:00		00:00:00		1		
256		229765		22		1		0		27.12.2019 0:00:00		00:00:00		1		
256		229765		22		0		0		27.12.2019 0:00:00		00:00:00		1		
286		229776		22		1		0		27.12.2019 0:00:00		00:00:00		1		
286		229776		22		0		0		27.12.2019 0:00:00		00:00:00		1		
287		229776		22		1		0		27.12.2019 0:00:00		00:00:00		1		
287		229776		22		0		0		27.12.2019 0:00:00		00:00:00		1		
288		229776		22		1		0		27.12.2019 0:00:00		00:00:00		1		
288		229776		22		0		0		27.12.2019 0:00:00		00:00:00		1		
289		229776		22		1		0		27.12.2019 0:00:00		00:00:00		1		
289		229776		22		0		0		27.12.2019 0:00:00		00:00:00		1		
295		229779		22		1		0		27.12.2019 0:00:00		00:00:00		1		
295		229779		22		0		0		27.12.2019 0:00:00		00:00:00		1		
296		229779		22		1		0		27.12.2019 0:00:00		00:00:00		1		
296		229779		22		0		0		27.12.2019 0:00:00		00:00:00		1		
297		229779		22		1		0		27.12.2019 0:00:00		00:00:00		1		
297		229779		22		0		0		27.12.2019 0:00:00		00:00:00		1		
298		229779		22		1		0		27.12.2019 0:00:00		00:00:00		1		
298		229779		22		0		0		27.12.2019 0:00:00		00:00:00		1		
302		229781		22		1		0		27.12.2019 0:00:00		00:00:00		1		
302		229781		22		0		0		27.12.2019 0:00:00		00:00:00		1		
314		229785		22		1		0		27.12.2019 0:00:00		00:00:00		1		
314		229785		22		0		0		27.12.2019 0:00:00		00:00:00		1		
319		229787		22		1		0		27.12.2019 0:00:00		00:00:00		1		
319		229787		22		0		0		27.12.2019 0:00:00		00:00:00		1		
320		229787		22		1		0		27.12.2019 0:00:00		00:00:00		1		
320		229787		22		0		0		27.12.2019 0:00:00		00:00:00		1		
321		229787		22		1		0		27.12.2019 0:00:00		00:00:00		1		
321		229787		22		0		0		27.12.2019 0:00:00		00:00:00		1		
322		229787		22		1		0		27.12.2019 0:00:00		00:00:00		1		
322		229787		22		0		0		27.12.2019 0:00:00		00:00:00		1		
326		229788		22		1		0		27.12.2019 0:00:00		00:00:00		1		
326		229788		22		0		0		27.12.2019 0:00:00		00:00:00		1		
329		229788		22		1		0		27.12.2019 0:00:00		00:00:00		1		
329		229788		22		0		0		27.12.2019 0:00:00		00:00:00		1		
342		229788		22		1		0		27.12.2019 0:00:00		00:00:00		1		
342		229788		22		0		0		27.12.2019 0:00:00		00:00:00		1		
352		229788		22		1		0		27.12.2019 0:00:00		00:00:00		1		
352		229788		22		0		0		27.12.2019 0:00:00		00:00:00		1		
353		229788		22		1		0		27.12.2019 0:00:00		00:00:00		1		
353		229788		22		0		0		27.12.2019 0:00:00		00:00:00		1		
356		229788		22		1		0		27.12.2019 0:00:00		00:00:00		1		
356		229788		22		0		0		27.12.2019 0:00:00		00:00:00		1		
359		229788		22		1		0		27.12.2019 0:00:00		00:00:00		1		
359		229788		22		0		0		27.12.2019 0:00:00		00:00:00		1		
362		229788		22		1		0		27.12.2019 0:00:00		00:00:00		1		
362		229788		22		0		0		27.12.2019 0:00:00		00:00:00		1		
395		229788		22		1		0		27.12.2019 0:00:00		00:00:00		1		
395		229788		22		0		0		27.12.2019 0:00:00		00:00:00		1		
403		229788		22		1		0		27.12.2019 0:00:00		00:00:00		1		
403		229788		22		0		0		27.12.2019 0:00:00		00:00:00		1		
413		229788		22		1		0		27.12.2019 0:00:00		00:00:00		1		
413		229788		22		0		0		27.12.2019 0:00:00		00:00:00		1		
418		229788		22		1		0		27.12.2019 0:00:00		00:00:00		1		
418		229788		22		0		0		27.12.2019 0:00:00		00:00:00		1		
423		229788		22		1		0		27.12.2019 0:00:00		00:00:00		1		
423		229788		22		0		0		27.12.2019 0:00:00		00:00:00		1		
436		229789		22		1		0		27.12.2019 0:00:00		00:00:00		1		
436		229789		22		0		0		27.12.2019 0:00:00		00:00:00		1		
437		229790		22		1		0		27.12.2019 0:00:00		00:00:00		1		
437		229790		22		0		0		27.12.2019 0:00:00		00:00:00		1		
451		229792		22		1		0		27.12.2019 0:00:00		00:00:00		1		
451		229792		22		0		0		27.12.2019 0:00:00		00:00:00		1		
452		229792		22		1		0		27.12.2019 0:00:00		00:00:00		1		
452		229792		22		0		0		27.12.2019 0:00:00		00:00:00		1		
453		229792		22		1		0		27.12.2019 0:00:00		00:00:00		1		
453		229792		22		0		0		27.12.2019 0:00:00		00:00:00		1		
454		229792		22		1		0		27.12.2019 0:00:00		00:00:00		1		
454		229792		22		0		0		27.12.2019 0:00:00		00:00:00		1		
455		229792		22		1		0		27.12.2019 0:00:00		00:00:00		1		
455		229792		22		0		0		27.12.2019 0:00:00		00:00:00		1		
456		229792		22		1		0		27.12.2019 0:00:00		00:00:00		1		
456		229792		22		0		0		27.12.2019 0:00:00		00:00:00		1		
457		229792		22		1		0		27.12.2019 0:00:00		00:00:00		1		
457		229792		22		0		0		27.12.2019 0:00:00		00:00:00		1		
458		229792		22		1		0		27.12.2019 0:00:00		00:00:00		1		
458		229792		22		0		0		27.12.2019 0:00:00		00:00:00		1		
472		229795		22		1		0		27.12.2019 0:00:00		00:00:00		1		
472		229795		22		0		0		27.12.2019 0:00:00		00:00:00		1		
479		229796		22		1		0		27.12.2019 0:00:00		00:00:00		1		
479		229796		22		0		0		27.12.2019 0:00:00		00:00:00		1		
480		229796		22		1		0		27.12.2019 0:00:00		00:00:00		1		
480		229796		22		0		0		27.12.2019 0:00:00		00:00:00		1		
481		229796		22		1		0		27.12.2019 0:00:00		00:00:00		1		
481		229796		22		0		0		27.12.2019 0:00:00		00:00:00		1		
482		229796		22		1		0		27.12.2019 0:00:00		00:00:00		1		
482		229796		22		0		0		27.12.2019 0:00:00		00:00:00		1		
483		229796		22		1		0		27.12.2019 0:00:00		00:00:00		1		
483		229796		22		0		0		27.12.2019 0:00:00		00:00:00		1		
484		229796		22		1		0		27.12.2019 0:00:00		00:00:00		1		
484		229796		22		0		0		27.12.2019 0:00:00		00:00:00		1		
485		229796		22		1		0		27.12.2019 0:00:00		00:00:00		1		
485		229796		22		0		0		27.12.2019 0:00:00		00:00:00		1		
486		229796		22		1		0		27.12.2019 0:00:00		00:00:00		1		
486		229796		22		0		0		27.12.2019 0:00:00		00:00:00		1		
491		229797		22		1		0		27.12.2019 0:00:00		00:00:00		1		
491		229797		22		0		0		27.12.2019 0:00:00		00:00:00		1		
506		229799		22		1		0		27.12.2019 0:00:00		00:00:00		1		
506		229799		22		0		0		27.12.2019 0:00:00		00:00:00		1		
510		229800		22		1		0		27.12.2019 0:00:00		00:00:00		1		
510		229800		22		0		0		27.12.2019 0:00:00		00:00:00		1		
514		229800		22		1		0		27.12.2019 0:00:00		00:00:00		1		
514		229800		22		0		0		27.12.2019 0:00:00		00:00:00		1		
521		229802		22		1		0		27.12.2019 0:00:00		00:00:00		1		
521		229802		22		0		0		27.12.2019 0:00:00		00:00:00		1		
527		229802		22		1		0		27.12.2019 0:00:00		00:00:00		1		
527		229802		22		0		0		27.12.2019 0:00:00		00:00:00		1		
533		229803		22		1		0		27.12.2019 0:00:00		00:00:00		1		
533		229803		22		0		0		27.12.2019 0:00:00		00:00:00		1		
535		229804		22		1		0		27.12.2019 0:00:00		00:00:00		1		
535		229804		22		0		0		27.12.2019 0:00:00		00:00:00		1		
536		229804		22		1		0		27.12.2019 0:00:00		00:00:00		1		
536		229804		22		0		0		27.12.2019 0:00:00		00:00:00		1		
537		229804		22		1		0		27.12.2019 0:00:00		00:00:00		1		
537		229804		22		0		0		27.12.2019 0:00:00		00:00:00		1		
538		229804		22		1		0		27.12.2019 0:00:00		00:00:00		1		
538		229804		22		0		0		27.12.2019 0:00:00		00:00:00		1		
539		229804		22		1		0		27.12.2019 0:00:00		00:00:00		1		
539		229804		22		0		0		27.12.2019 0:00:00		00:00:00		1		
540		229804		22		1		0		27.12.2019 0:00:00		00:00:00		1		
540		229804		22		0		0		27.12.2019 0:00:00		00:00:00		1		
541		229804		22		1		0		27.12.2019 0:00:00		00:00:00		1		
541		229804		22		0		0		27.12.2019 0:00:00		00:00:00		1		
542		229804		22		1		0		27.12.2019 0:00:00		00:00:00		1		
542		229804		22		0		0		27.12.2019 0:00:00		00:00:00		1		
549		229806		22		1		0		27.12.2019 0:00:00		00:00:00		1		
549		229806		22		0		0		27.12.2019 0:00:00		00:00:00		1		
550		229806		22		1		0		27.12.2019 0:00:00		00:00:00		1		
550		229806		22		0		0		27.12.2019 0:00:00		00:00:00		1		
551		229806		22		1		0		27.12.2019 0:00:00		00:00:00		1		
551		229806		22		0		0		27.12.2019 0:00:00		00:00:00		1		
552		229806		22		1		0		27.12.2019 0:00:00		00:00:00		1		
552		229806		22		0		0		27.12.2019 0:00:00		00:00:00		1		
553		229806		22		1		0		27.12.2019 0:00:00		00:00:00		1		
553		229806		22		0		0		27.12.2019 0:00:00		00:00:00		1		
554		229806		22		1		0		27.12.2019 0:00:00		00:00:00		1		
554		229806		22		0		0		27.12.2019 0:00:00		00:00:00		1		
555		229806		22		1		0		27.12.2019 0:00:00		00:00:00		1		
555		229806		22		0		0		27.12.2019 0:00:00		00:00:00		1		
556		229806		22		1		0		27.12.2019 0:00:00		00:00:00		1		
556		229806		22		0		0		27.12.2019 0:00:00		00:00:00		1		
563		229808		22		1		0		27.12.2019 0:00:00		00:00:00		1		
563		229808		22		0		0		27.12.2019 0:00:00		00:00:00		1		
568		229808		22		1		0		27.12.2019 0:00:00		00:00:00		1		
568		229808		22		0		0		27.12.2019 0:00:00		00:00:00		1		
601		229813		22		1		0		27.12.2019 0:00:00		00:00:00		1		
601		229813		22		0		0		27.12.2019 0:00:00		00:00:00		1		
604		229813		22		1		0		27.12.2019 0:00:00		00:00:00		1		
604		229813		22		0		0		27.12.2019 0:00:00		00:00:00		1		
605		229814		22		1		0		27.12.2019 0:00:00		00:00:00		1		
605		229814		22		0		0		27.12.2019 0:00:00		00:00:00		1		
606		229814		22		1		0		27.12.2019 0:00:00		00:00:00		1		
606		229814		22		0		0		27.12.2019 0:00:00		00:00:00		1		
607		229814		22		1		0		27.12.2019 0:00:00		00:00:00		1		
607		229814		22		0		0		27.12.2019 0:00:00		00:00:00		1		
608		229814		22		1		0		27.12.2019 0:00:00		00:00:00		1		
608		229814		22		0		0		27.12.2019 0:00:00		00:00:00		1		
609		229814		22		1		0		27.12.2019 0:00:00		00:00:00		1		
609		229814		22		0		0		27.12.2019 0:00:00		00:00:00		1		
610		229814		22		1		0		27.12.2019 0:00:00		00:00:00		1		
610		229814		22		0		0		27.12.2019 0:00:00		00:00:00		1		
611		229814		22		1		0		27.12.2019 0:00:00		00:00:00		1		
611		229814		22		0		0		27.12.2019 0:00:00		00:00:00		1		
612		229814		22		1		0		27.12.2019 0:00:00		00:00:00		1		
612		229814		22		0		0		27.12.2019 0:00:00		00:00:00		1		
613		229815		22		1		0		27.12.2019 0:00:00		00:00:00		1		
613		229815		22		0		0		27.12.2019 0:00:00		00:00:00		1		
636		229818		22		1		0		27.12.2019 0:00:00		00:00:00		1		
636		229818		22		0		0		27.12.2019 0:00:00		00:00:00		1		
640		229818		22		1		0		27.12.2019 0:00:00		00:00:00		1		
640		229818		22		0		0		27.12.2019 0:00:00		00:00:00		1		
661		229822		22		1		0		27.12.2019 0:00:00		00:00:00		1		
661		229822		22		0		0		27.12.2019 0:00:00		00:00:00		1		
667		229822		22		1		0		27.12.2019 0:00:00		00:00:00		1		
667		229822		22		0		0		27.12.2019 0:00:00		00:00:00		1		
671		229823		22		1		0		27.12.2019 0:00:00		00:00:00		1		
671		229823		22		0		0		27.12.2019 0:00:00		00:00:00		1		
675		229823		22		1		0		27.12.2019 0:00:00		00:00:00		1		
675		229823		22		0		0		27.12.2019 0:00:00		00:00:00		1		
682		229825		22		1		0		27.12.2019 0:00:00		00:00:00		1		
682		229825		22		0		0		27.12.2019 0:00:00		00:00:00		1		
683		229825		22		1		0		27.12.2019 0:00:00		00:00:00		1		
683		229825		22		0		0		27.12.2019 0:00:00		00:00:00		1		
684		229825		22		1		0		27.12.2019 0:00:00		00:00:00		1		
684		229825		22		0		0		27.12.2019 0:00:00		00:00:00		1		
685		229825		22		1		0		27.12.2019 0:00:00		00:00:00		1		
685		229825		22		0		0		27.12.2019 0:00:00		00:00:00		1		
686		229825		22		1		0		27.12.2019 0:00:00		00:00:00		1		
686		229825		22		0		0		27.12.2019 0:00:00		00:00:00		1		
687		229825		22		1		0		27.12.2019 0:00:00		00:00:00		1		
687		229825		22		0		0		27.12.2019 0:00:00		00:00:00		1		
688		229825		22		1		0		27.12.2019 0:00:00		00:00:00		1		
688		229825		22		0		0		27.12.2019 0:00:00		00:00:00		1		
689		229825		22		1		0		27.12.2019 0:00:00		00:00:00		1		
689		229825		22		0		0		27.12.2019 0:00:00		00:00:00		1		
695		229826		22		1		0		27.12.2019 0:00:00		00:00:00		1		
695		229826		22		0		0		27.12.2019 0:00:00		00:00:00		1		
699		229827		22		1		0		27.12.2019 0:00:00		00:00:00		1		
699		229827		22		0		0		27.12.2019 0:00:00		00:00:00		1		
702		229827		22		1		0		27.12.2019 0:00:00		00:00:00		1		
702		229827		22		0		0		27.12.2019 0:00:00		00:00:00		1		
731		229832		22		1		0		27.12.2019 0:00:00		00:00:00		1		
731		229832		22		0		0		27.12.2019 0:00:00		00:00:00		1		
737		229832		22		1		0		27.12.2019 0:00:00		00:00:00		1		
737		229832		22		0		0		27.12.2019 0:00:00		00:00:00		1		
742		229833		22		1		0		27.12.2019 0:00:00		00:00:00		1		
742		229833		22		0		0		27.12.2019 0:00:00		00:00:00		1		
745		229833		22		1		0		27.12.2019 0:00:00		00:00:00		1		
745		229833		22		0		0		27.12.2019 0:00:00		00:00:00		1		
752		229835		22		1		0		27.12.2019 0:00:00		00:00:00		1		
752		229835		22		0		0		27.12.2019 0:00:00		00:00:00		1		
753		229835		22		1		0		27.12.2019 0:00:00		00:00:00		1		
753		229835		22		0		0		27.12.2019 0:00:00		00:00:00		1		
754		229835		22		1		0		27.12.2019 0:00:00		00:00:00		1		
754		229835		22		0		0		27.12.2019 0:00:00		00:00:00		1		
755		229835		22		1		0		27.12.2019 0:00:00		00:00:00		1		
755		229835		22		0		0		27.12.2019 0:00:00		00:00:00		1		
756		229835		22		1		0		27.12.2019 0:00:00		00:00:00		1		
756		229835		22		0		0		27.12.2019 0:00:00		00:00:00		1		
757		229835		22		1		0		27.12.2019 0:00:00		00:00:00		1		
757		229835		22		0		0		27.12.2019 0:00:00		00:00:00		1		
758		229835		22		1		0		27.12.2019 0:00:00		00:00:00		1		
758		229835		22		0		0		27.12.2019 0:00:00		00:00:00		1		
759		229835		22		1		0		27.12.2019 0:00:00		00:00:00		1		
759		229835		22		0		0		27.12.2019 0:00:00		00:00:00		1		
762		229836		22		1		0		27.12.2019 0:00:00		00:00:00		1		
762		229836		22		0		0		27.12.2019 0:00:00		00:00:00		1		
765		229836		22		1		0		27.12.2019 0:00:00		00:00:00		1		
765		229836		22		0		0		27.12.2019 0:00:00		00:00:00		1		
769		229837		22		1		0		27.12.2019 0:00:00		00:00:00		1		
769		229837		22		0		0		27.12.2019 0:00:00		00:00:00		1		
772		229837		22		1		0		27.12.2019 0:00:00		00:00:00		1		
772		229837		22		0		0		27.12.2019 0:00:00		00:00:00		1		
773		229838		22		1		0		27.12.2019 0:00:00		00:00:00		1		
773		229838		22		0		0		27.12.2019 0:00:00		00:00:00		1		
779		229838		22		1		0		27.12.2019 0:00:00		00:00:00		1		
779		229838		22		0		0		27.12.2019 0:00:00		00:00:00		1		
781		229839		22		1		0		27.12.2019 0:00:00		00:00:00		1		
781		229839		22		0		0		27.12.2019 0:00:00		00:00:00		1		
787		229840		22		1		0		27.12.2019 0:00:00		00:00:00		1		
787		229840		22		0		0		27.12.2019 0:00:00		00:00:00		1		
788		229840		22		1		0		27.12.2019 0:00:00		00:00:00		1		
788		229840		22		0		0		27.12.2019 0:00:00		00:00:00		1		
789		229840		22		1		0		27.12.2019 0:00:00		00:00:00		1		
789		229840		22		0		0		27.12.2019 0:00:00		00:00:00		1		
790		229840		22		1		0		27.12.2019 0:00:00		00:00:00		1		
790		229840		22		0		0		27.12.2019 0:00:00		00:00:00		1		
791		229840		22		1		0		27.12.2019 0:00:00		00:00:00		1		
791		229840		22		0		0		27.12.2019 0:00:00		00:00:00		1		
792		229840		22		1		0		27.12.2019 0:00:00		00:00:00		1		
792		229840		22		0		0		27.12.2019 0:00:00		00:00:00		1		
793		229840		22		1		0		27.12.2019 0:00:00		00:00:00		1		
793		229840		22		0		0		27.12.2019 0:00:00		00:00:00		1		
794		229840		22		1		0		27.12.2019 0:00:00		00:00:00		1		
794		229840		22		0		0		27.12.2019 0:00:00		00:00:00		1		
800		229841		22		1		0		27.12.2019 0:00:00		00:00:00		1		
800		229841		22		0		0		27.12.2019 0:00:00		00:00:00		1		
807		229842		22		1		0		27.12.2019 0:00:00		00:00:00		1		
807		229842		22		0		0		27.12.2019 0:00:00		00:00:00		1		
817		229842		22		1		0		27.12.2019 0:00:00		00:00:00		1		
817		229842		22		0		0		27.12.2019 0:00:00		00:00:00		1		
818		229842		22		1		0		27.12.2019 0:00:00		00:00:00		1		
818		229842		22		0		0		27.12.2019 0:00:00		00:00:00		1		
848		229842		22		1		0		27.12.2019 0:00:00		00:00:00		1		
848		229842		22		0		0		27.12.2019 0:00:00		00:00:00		1		
849		229842		22		1		0		27.12.2019 0:00:00		00:00:00		1		
849		229842		22		0		0		27.12.2019 0:00:00		00:00:00		1		
859		229843		22		1		0		27.12.2019 0:00:00		00:00:00		1		
859		229843		22		0		0		27.12.2019 0:00:00		00:00:00		1		
873		229843		22		1		0		27.12.2019 0:00:00		00:00:00		1		
873		229843		22		0		0		27.12.2019 0:00:00		00:00:00		1		
879		229844		22		1		0		27.12.2019 0:00:00		00:00:00		1		
879		229844		22		0		0		27.12.2019 0:00:00		00:00:00		1		
893		229845		22		1		0		27.12.2019 0:00:00		00:00:00		1		
893		229845		22		0		0		27.12.2019 0:00:00		00:00:00		1		
908		229846		22		1		0		27.12.2019 0:00:00		00:00:00		1		
908		229846		22		0		0		27.12.2019 0:00:00		00:00:00		1		
913		229846		22		1		0		27.12.2019 0:00:00		00:00:00		1		
913		229846		22		0		0		27.12.2019 0:00:00		00:00:00		1		
924		229847		22		1		0		27.12.2019 0:00:00		00:00:00		1		
924		229847		22		0		0		27.12.2019 0:00:00		00:00:00		1		
934		229848		22		1		0		27.12.2019 0:00:00		00:00:00		1		
934		229848		22		0		0		27.12.2019 0:00:00		00:00:00		1		
940		229848		22		1		0		27.12.2019 0:00:00		00:00:00		1		
940		229848		22		0		0		27.12.2019 0:00:00		00:00:00		1		
951		229849		22		1		0		27.12.2019 0:00:00		00:00:00		1		
951		229849		22		0		0		27.12.2019 0:00:00		00:00:00		1		
954		229849		22		1		0		27.12.2019 0:00:00		00:00:00		1		
954		229849		22		0		0		27.12.2019 0:00:00		00:00:00		1		
956		229849		22		1		0		27.12.2019 0:00:00		00:00:00		1		
956		229849		22		0		0		27.12.2019 0:00:00		00:00:00		1		
957		229849		22		1		0		27.12.2019 0:00:00		00:00:00		1		
957		229849		22		0		0		27.12.2019 0:00:00		00:00:00		1		
964		229849		22		1		0		27.12.2019 0:00:00		00:00:00		1		
964		229849		22		0		0		27.12.2019 0:00:00		00:00:00		1		
968		229850		22		1		0		27.12.2019 0:00:00		00:00:00		1		
968		229850		22		0		0		27.12.2019 0:00:00		00:00:00		1		
981		229851		22		1		0		27.12.2019 0:00:00		00:00:00		1		
981		229851		22		0		0		27.12.2019 0:00:00		00:00:00		1		
984		229851		22		1		0		27.12.2019 0:00:00		00:00:00		1		
984		229851		22		0		0		27.12.2019 0:00:00		00:00:00		1		
1003		229852		22		1		0		27.12.2019 0:00:00		00:00:00		1		
1003		229852		22		0		0		27.12.2019 0:00:00		00:00:00		1		
1017		229853		22		1		0		27.12.2019 0:00:00		00:00:00		1		
1017		229853		22		0		0		27.12.2019 0:00:00		00:00:00		1		
1026		229854		22		1		0		27.12.2019 0:00:00		00:00:00		1		
1026		229854		22		0		0		27.12.2019 0:00:00		00:00:00		1		
1044		229855		22		1		0		27.12.2019 0:00:00		00:00:00		1		
1044		229855		22		0		0		27.12.2019 0:00:00		00:00:00		1		
1048		229855		22		1		0		27.12.2019 0:00:00		00:00:00		1		
1048		229855		22		0		0		27.12.2019 0:00:00		00:00:00		1		
1050		229855		22		1		0		27.12.2019 0:00:00		00:00:00		1		
1050		229855		22		0		0		27.12.2019 0:00:00		00:00:00		1		
1062		229856		22		1		0		27.12.2019 0:00:00		00:00:00		1		
1062		229856		22		0		0		27.12.2019 0:00:00		00:00:00		1		
