672		16093		22		1		0		26.01.2019 0:00:00		00:00:00		1		101		
672		16093		22		0		0		26.01.2019 0:00:00		00:00:00		1		101		
516		16709		22		1		0		27.01.2019 0:00:00		00:00:00		1		101		
516		16709		22		0		0		27.01.2019 0:00:00		00:00:00		1		101		
516		18623		22		1		0		30.01.2019 0:00:00		00:00:00		1		101		
516		18623		22		0		0		30.01.2019 0:00:00		00:00:00		1		101		
516		19261		22		1		0		31.01.2019 0:00:00		00:00:00		1		101		
516		19261		22		0		0		31.01.2019 0:00:00		00:00:00		1		101		
672		19283		22		1		0		31.01.2019 0:00:00		00:00:00		1		101		
672		19283		22		0		0		31.01.2019 0:00:00		00:00:00		1		101		
467		21806		22		1		0		04.02.2019 0:00:00		00:00:00		1		101		
467		21806		22		0		0		04.02.2019 0:00:00		00:00:00		1		101		
672		22473		22		1		0		05.02.2019 0:00:00		00:00:00		1		101		
672		22473		22		0		0		05.02.2019 0:00:00		00:00:00		1		101		
672		24387		22		1		0		08.02.2019 0:00:00		00:00:00		1		101		
672		24387		22		0		0		08.02.2019 0:00:00		00:00:00		1		101		
467		27548		22		1		0		13.02.2019 0:00:00		00:00:00		1		101		
467		27548		22		0		0		13.02.2019 0:00:00		00:00:00		1		101		
672		27577		22		1		0		13.02.2019 0:00:00		00:00:00		1		101		
672		27577		22		0		0		13.02.2019 0:00:00		00:00:00		1		101		
833		28234		22		1		0		14.02.2019 0:00:00		00:00:00		1		101		
833		28234		22		0		0		14.02.2019 0:00:00		00:00:00		1		101		
467		28824		22		1		0		15.02.2019 0:00:00		00:00:00		1		101		
467		28824		22		0		0		15.02.2019 0:00:00		00:00:00		1		101		
467		29462		22		1		0		16.02.2019 0:00:00		00:00:00		1		101		
467		29462		22		0		0		16.02.2019 0:00:00		00:00:00		1		101		
516		29469		22		1		0		16.02.2019 0:00:00		00:00:00		1		101		
516		29469		22		0		0		16.02.2019 0:00:00		00:00:00		1		101		
672		29491		22		1		0		16.02.2019 0:00:00		00:00:00		1		101		
672		29491		22		0		0		16.02.2019 0:00:00		00:00:00		1		101		
516		30107		22		1		0		17.02.2019 0:00:00		00:00:00		1		101		
516		30107		22		0		0		17.02.2019 0:00:00		00:00:00		1		101		
672		30129		22		1		0		17.02.2019 0:00:00		00:00:00		1		101		
672		30129		22		0		0		17.02.2019 0:00:00		00:00:00		1		101		
516		31383		22		1		0		19.02.2019 0:00:00		00:00:00		1		101		
516		31383		22		0		0		19.02.2019 0:00:00		00:00:00		1		101		
516		32021		22		1		0		20.02.2019 0:00:00		00:00:00		1		101		
516		32021		22		0		0		20.02.2019 0:00:00		00:00:00		1		101		
467		32652		22		1		0		21.02.2019 0:00:00		00:00:00		1		101		
467		32652		22		0		0		21.02.2019 0:00:00		00:00:00		1		101		
516		32659		22		1		0		21.02.2019 0:00:00		00:00:00		1		101		
516		32659		22		0		0		21.02.2019 0:00:00		00:00:00		1		101		
833		32700		22		1		0		21.02.2019 0:00:00		00:00:00		1		101		
833		32700		22		0		0		21.02.2019 0:00:00		00:00:00		1		101		
467		35204		22		1		0		25.02.2019 0:00:00		00:00:00		1		101		
467		35204		22		0		0		25.02.2019 0:00:00		00:00:00		1		101		
516		37125		22		1		0		28.02.2019 0:00:00		00:00:00		1		101		
516		37125		22		0		0		28.02.2019 0:00:00		00:00:00		1		101		
467		39032		22		1		0		03.03.2019 0:00:00		00:00:00		1		101		
467		39032		22		0		0		03.03.2019 0:00:00		00:00:00		1		101		
833		39718		22		1		0		04.03.2019 0:00:00		00:00:00		1		101		
833		39718		22		0		0		04.03.2019 0:00:00		00:00:00		1		101		
833		40994		22		1		0		06.03.2019 0:00:00		00:00:00		1		101		
833		40994		22		0		0		06.03.2019 0:00:00		00:00:00		1		101		
672		42251		22		1		0		08.03.2019 0:00:00		00:00:00		1		101		
672		42251		22		0		0		08.03.2019 0:00:00		00:00:00		1		101		
467		42860		22		1		0		09.03.2019 0:00:00		00:00:00		1		101		
467		42860		22		0		0		09.03.2019 0:00:00		00:00:00		1		101		
672		42889		22		1		0		09.03.2019 0:00:00		00:00:00		1		101		
672		42889		22		0		0		09.03.2019 0:00:00		00:00:00		1		101		
833		42908		22		1		0		09.03.2019 0:00:00		00:00:00		1		101		
833		42908		22		0		0		09.03.2019 0:00:00		00:00:00		1		101		
467		45412		22		1		0		13.03.2019 0:00:00		00:00:00		1		101		
467		45412		22		0		0		13.03.2019 0:00:00		00:00:00		1		101		
672		46717		22		1		0		15.03.2019 0:00:00		00:00:00		1		101		
672		46717		22		0		0		15.03.2019 0:00:00		00:00:00		1		101		
833		47374		22		1		0		16.03.2019 0:00:00		00:00:00		1		101		
833		47374		22		0		0		16.03.2019 0:00:00		00:00:00		1		101		
672		49907		22		1		0		20.03.2019 0:00:00		00:00:00		1		101		
672		49907		22		0		0		20.03.2019 0:00:00		00:00:00		1		101		
833		53754		22		1		0		26.03.2019 0:00:00		00:00:00		1		101		
833		53754		22		0		0		26.03.2019 0:00:00		00:00:00		1		101		
516		54351		22		1		0		27.03.2019 0:00:00		00:00:00		1		101		
516		54351		22		0		0		27.03.2019 0:00:00		00:00:00		1		101		
833		56306		22		1		0		30.03.2019 0:00:00		00:00:00		1		101		
833		56306		22		0		0		30.03.2019 0:00:00		00:00:00		1		101		
672		58201		22		1		0		02.04.2019 0:00:00		00:00:00		1		101		
672		58201		22		0		0		02.04.2019 0:00:00		00:00:00		1		101		
833		58858		22		1		0		03.04.2019 0:00:00		00:00:00		1		101		
833		58858		22		0		0		03.04.2019 0:00:00		00:00:00		1		101		
467		59448		22		1		0		04.04.2019 0:00:00		00:00:00		1		101		
467		59448		22		0		0		04.04.2019 0:00:00		00:00:00		1		101		
833		60134		22		1		0		05.04.2019 0:00:00		00:00:00		1		101		
833		60134		22		0		0		05.04.2019 0:00:00		00:00:00		1		101		
467		61362		22		1		0		07.04.2019 0:00:00		00:00:00		1		101		
467		61362		22		0		0		07.04.2019 0:00:00		00:00:00		1		101		
516		61369		22		1		0		07.04.2019 0:00:00		00:00:00		1		101		
516		61369		22		0		0		07.04.2019 0:00:00		00:00:00		1		101		
833		61410		22		1		0		07.04.2019 0:00:00		00:00:00		1		101		
833		61410		22		0		0		07.04.2019 0:00:00		00:00:00		1		101		
672		62029		22		1		0		08.04.2019 0:00:00		00:00:00		1		101		
672		62029		22		0		0		08.04.2019 0:00:00		00:00:00		1		101		
516		63921		22		1		0		11.04.2019 0:00:00		00:00:00		1		101		
516		63921		22		0		0		11.04.2019 0:00:00		00:00:00		1		101		
672		63943		22		1		0		11.04.2019 0:00:00		00:00:00		1		101		
672		63943		22		0		0		11.04.2019 0:00:00		00:00:00		1		101		
672		64581		22		1		0		12.04.2019 0:00:00		00:00:00		1		101		
672		64581		22		0		0		12.04.2019 0:00:00		00:00:00		1		101		
467		65828		22		1		0		14.04.2019 0:00:00		00:00:00		1		101		
467		65828		22		0		0		14.04.2019 0:00:00		00:00:00		1		101		
833		66514		22		1		0		15.04.2019 0:00:00		00:00:00		1		101		
833		66514		22		0		0		15.04.2019 0:00:00		00:00:00		1		101		
516		67111		22		1		0		16.04.2019 0:00:00		00:00:00		1		101		
516		67111		22		0		0		16.04.2019 0:00:00		00:00:00		1		101		
672		67771		22		1		0		17.04.2019 0:00:00		00:00:00		1		101		
672		67771		22		0		0		17.04.2019 0:00:00		00:00:00		1		101		
467		69656		22		1		0		20.04.2019 0:00:00		00:00:00		1		101		
467		69656		22		0		0		20.04.2019 0:00:00		00:00:00		1		101		
672		69685		22		1		0		20.04.2019 0:00:00		00:00:00		1		101		
672		69685		22		0		0		20.04.2019 0:00:00		00:00:00		1		101		
516		70939		22		1		0		22.04.2019 0:00:00		00:00:00		1		101		
516		70939		22		0		0		22.04.2019 0:00:00		00:00:00		1		101		
516		72215		22		1		0		24.04.2019 0:00:00		00:00:00		1		101		
516		72215		22		0		0		24.04.2019 0:00:00		00:00:00		1		101		
672		72237		22		1		0		24.04.2019 0:00:00		00:00:00		1		101		
672		72237		22		0		0		24.04.2019 0:00:00		00:00:00		1		101		
467		73484		22		1		0		26.04.2019 0:00:00		00:00:00		1		101		
467		73484		22		0		0		26.04.2019 0:00:00		00:00:00		1		101		
672		74151		22		1		0		27.04.2019 0:00:00		00:00:00		1		101		
672		74151		22		0		0		27.04.2019 0:00:00		00:00:00		1		101		
833		74170		22		1		0		27.04.2019 0:00:00		00:00:00		1		101		
833		74170		22		0		0		27.04.2019 0:00:00		00:00:00		1		101		
833		75446		22		1		0		29.04.2019 0:00:00		00:00:00		1		101		
833		75446		22		0		0		29.04.2019 0:00:00		00:00:00		1		101		
672		77341		22		1		0		02.05.2019 0:00:00		00:00:00		1		101		
672		77341		22		0		0		02.05.2019 0:00:00		00:00:00		1		101		
672		77979		22		1		0		03.05.2019 0:00:00		00:00:00		1		101		
672		77979		22		0		0		03.05.2019 0:00:00		00:00:00		1		101		
516		78595		22		1		0		04.05.2019 0:00:00		00:00:00		1		101		
516		78595		22		0		0		04.05.2019 0:00:00		00:00:00		1		101		
467		79226		22		1		0		05.05.2019 0:00:00		00:00:00		1		101		
467		79226		22		0		0		05.05.2019 0:00:00		00:00:00		1		101		
516		79871		22		1		0		06.05.2019 0:00:00		00:00:00		1		101		
516		79871		22		0		0		06.05.2019 0:00:00		00:00:00		1		101		
516		81785		22		1		0		09.05.2019 0:00:00		00:00:00		1		101		
516		81785		22		0		0		09.05.2019 0:00:00		00:00:00		1		101		
516		84975		22		1		0		14.05.2019 0:00:00		00:00:00		1		101		
516		84975		22		0		0		14.05.2019 0:00:00		00:00:00		1		101		
833		85016		22		1		0		14.05.2019 0:00:00		00:00:00		1		101		
833		85016		22		0		0		14.05.2019 0:00:00		00:00:00		1		101		
467		85606		22		1		0		15.05.2019 0:00:00		00:00:00		1		101		
467		85606		22		0		0		15.05.2019 0:00:00		00:00:00		1		101		
467		86244		22		1		0		16.05.2019 0:00:00		00:00:00		1		101		
467		86244		22		0		0		16.05.2019 0:00:00		00:00:00		1		101		
467		86882		22		1		0		17.05.2019 0:00:00		00:00:00		1		101		
467		86882		22		0		0		17.05.2019 0:00:00		00:00:00		1		101		
467		87520		22		1		0		18.05.2019 0:00:00		00:00:00		1		101		
467		87520		22		0		0		18.05.2019 0:00:00		00:00:00		1		101		
833		87568		22		1		0		18.05.2019 0:00:00		00:00:00		1		101		
833		87568		22		0		0		18.05.2019 0:00:00		00:00:00		1		101		
516		88803		22		1		0		20.05.2019 0:00:00		00:00:00		1		101		
516		88803		22		0		0		20.05.2019 0:00:00		00:00:00		1		101		
833		88844		22		1		0		20.05.2019 0:00:00		00:00:00		1		101		
833		88844		22		0		0		20.05.2019 0:00:00		00:00:00		1		101		
467		89434		22		1		0		21.05.2019 0:00:00		00:00:00		1		101		
467		89434		22		0		0		21.05.2019 0:00:00		00:00:00		1		101		
516		91355		22		1		0		24.05.2019 0:00:00		00:00:00		1		101		
516		91355		22		0		0		24.05.2019 0:00:00		00:00:00		1		101		
516		91993		22		1		0		25.05.2019 0:00:00		00:00:00		1		101		
516		91993		22		0		0		25.05.2019 0:00:00		00:00:00		1		101		
672		92015		22		1		0		25.05.2019 0:00:00		00:00:00		1		101		
672		92015		22		0		0		25.05.2019 0:00:00		00:00:00		1		101		
833		92034		22		1		0		25.05.2019 0:00:00		00:00:00		1		101		
833		92034		22		0		0		25.05.2019 0:00:00		00:00:00		1		101		
516		92631		22		1		0		26.05.2019 0:00:00		00:00:00		1		101		
516		92631		22		0		0		26.05.2019 0:00:00		00:00:00		1		101		
672		93929		22		1		0		28.05.2019 0:00:00		00:00:00		1		101		
672		93929		22		0		0		28.05.2019 0:00:00		00:00:00		1		101		
467		94538		22		1		0		29.05.2019 0:00:00		00:00:00		1		101		
467		94538		22		0		0		29.05.2019 0:00:00		00:00:00		1		101		
672		95205		22		1		0		30.05.2019 0:00:00		00:00:00		1		101		
672		95205		22		0		0		30.05.2019 0:00:00		00:00:00		1		101		
516		96459		22		1		0		01.06.2019 0:00:00		00:00:00		1		101		
516		96459		22		0		0		01.06.2019 0:00:00		00:00:00		1		101		
833		96500		22		1		0		01.06.2019 0:00:00		00:00:00		1		101		
833		96500		22		0		0		01.06.2019 0:00:00		00:00:00		1		101		
516		97735		22		1		0		03.06.2019 0:00:00		00:00:00		1		101		
516		97735		22		0		0		03.06.2019 0:00:00		00:00:00		1		101		
467		98366		22		1		0		04.06.2019 0:00:00		00:00:00		1		101		
467		98366		22		0		0		04.06.2019 0:00:00		00:00:00		1		101		
833		98414		22		1		0		04.06.2019 0:00:00		00:00:00		1		101		
833		98414		22		0		0		04.06.2019 0:00:00		00:00:00		1		101		
467		99642		22		1		0		06.06.2019 0:00:00		00:00:00		1		101		
467		99642		22		0		0		06.06.2019 0:00:00		00:00:00		1		101		
516		101563		22		1		0		09.06.2019 0:00:00		00:00:00		1		101		
516		101563		22		0		0		09.06.2019 0:00:00		00:00:00		1		101		
672		102861		22		1		0		11.06.2019 0:00:00		00:00:00		1		101		
672		102861		22		0		0		11.06.2019 0:00:00		00:00:00		1		101		
467		104746		22		1		0		14.06.2019 0:00:00		00:00:00		1		101		
467		104746		22		0		0		14.06.2019 0:00:00		00:00:00		1		101		
467		105384		22		1		0		15.06.2019 0:00:00		00:00:00		1		101		
467		105384		22		0		0		15.06.2019 0:00:00		00:00:00		1		101		
672		106051		22		1		0		16.06.2019 0:00:00		00:00:00		1		101		
672		106051		22		0		0		16.06.2019 0:00:00		00:00:00		1		101		
516		106667		22		1		0		17.06.2019 0:00:00		00:00:00		1		101		
516		106667		22		0		0		17.06.2019 0:00:00		00:00:00		1		101		
672		108603		22		1		0		20.06.2019 0:00:00		00:00:00		1		101		
672		108603		22		0		0		20.06.2019 0:00:00		00:00:00		1		101		
516		109857		22		1		0		22.06.2019 0:00:00		00:00:00		1		101		
516		109857		22		0		0		22.06.2019 0:00:00		00:00:00		1		101		
467		110488		22		1		0		23.06.2019 0:00:00		00:00:00		1		101		
467		110488		22		0		0		23.06.2019 0:00:00		00:00:00		1		101		
516		110495		22		1		0		23.06.2019 0:00:00		00:00:00		1		101		
516		110495		22		0		0		23.06.2019 0:00:00		00:00:00		1		101		
833		111174		22		1		0		24.06.2019 0:00:00		00:00:00		1		101		
833		111174		22		0		0		24.06.2019 0:00:00		00:00:00		1		101		
467		111764		22		1		0		25.06.2019 0:00:00		00:00:00		1		101		
467		111764		22		0		0		25.06.2019 0:00:00		00:00:00		1		101		
467		113678		22		1		0		28.06.2019 0:00:00		00:00:00		1		101		
467		113678		22		0		0		28.06.2019 0:00:00		00:00:00		1		101		
516		113685		22		1		0		28.06.2019 0:00:00		00:00:00		1		101		
516		113685		22		0		0		28.06.2019 0:00:00		00:00:00		1		101		
833		113726		22		1		0		28.06.2019 0:00:00		00:00:00		1		101		
833		113726		22		0		0		28.06.2019 0:00:00		00:00:00		1		101		
833		115002		22		1		0		30.06.2019 0:00:00		00:00:00		1		101		
833		115002		22		0		0		30.06.2019 0:00:00		00:00:00		1		101		
467		116230		22		1		0		02.07.2019 0:00:00		00:00:00		1		101		
467		116230		22		0		0		02.07.2019 0:00:00		00:00:00		1		101		
672		118811		22		1		0		06.07.2019 0:00:00		00:00:00		1		101		
672		118811		22		0		0		06.07.2019 0:00:00		00:00:00		1		101		
467		119420		22		1		0		07.07.2019 0:00:00		00:00:00		1		101		
467		119420		22		0		0		07.07.2019 0:00:00		00:00:00		1		101		
672		120725		22		1		0		09.07.2019 0:00:00		00:00:00		1		101		
672		120725		22		0		0		09.07.2019 0:00:00		00:00:00		1		101		
833		122658		22		1		0		12.07.2019 0:00:00		00:00:00		1		101		
833		122658		22		0		0		12.07.2019 0:00:00		00:00:00		1		101		
467		123248		22		1		0		13.07.2019 0:00:00		00:00:00		1		101		
467		123248		22		0		0		13.07.2019 0:00:00		00:00:00		1		101		
672		123277		22		1		0		13.07.2019 0:00:00		00:00:00		1		101		
672		123277		22		0		0		13.07.2019 0:00:00		00:00:00		1		101		
467		125162		22		1		0		16.07.2019 0:00:00		00:00:00		1		101		
467		125162		22		0		0		16.07.2019 0:00:00		00:00:00		1		101		
516		125169		22		1		0		16.07.2019 0:00:00		00:00:00		1		101		
516		125169		22		0		0		16.07.2019 0:00:00		00:00:00		1		101		
467		125800		22		1		0		17.07.2019 0:00:00		00:00:00		1		101		
467		125800		22		0		0		17.07.2019 0:00:00		00:00:00		1		101		
467		127076		22		1		0		19.07.2019 0:00:00		00:00:00		1		101		
467		127076		22		0		0		19.07.2019 0:00:00		00:00:00		1		101		
672		127105		22		1		0		19.07.2019 0:00:00		00:00:00		1		101		
672		127105		22		0		0		19.07.2019 0:00:00		00:00:00		1		101		
516		128359		22		1		0		21.07.2019 0:00:00		00:00:00		1		101		
516		128359		22		0		0		21.07.2019 0:00:00		00:00:00		1		101		
833		130952		22		1		0		25.07.2019 0:00:00		00:00:00		1		101		
833		130952		22		0		0		25.07.2019 0:00:00		00:00:00		1		101		
672		131571		22		1		0		26.07.2019 0:00:00		00:00:00		1		101		
672		131571		22		0		0		26.07.2019 0:00:00		00:00:00		1		101		
833		131590		22		1		0		26.07.2019 0:00:00		00:00:00		1		101		
833		131590		22		0		0		26.07.2019 0:00:00		00:00:00		1		101		
467		132180		22		1		0		27.07.2019 0:00:00		00:00:00		1		101		
467		132180		22		0		0		27.07.2019 0:00:00		00:00:00		1		101		
672		132209		22		1		0		27.07.2019 0:00:00		00:00:00		1		101		
672		132209		22		0		0		27.07.2019 0:00:00		00:00:00		1		101		
467		132818		22		1		0		28.07.2019 0:00:00		00:00:00		1		101		
467		132818		22		0		0		28.07.2019 0:00:00		00:00:00		1		101		
516		133463		22		1		0		29.07.2019 0:00:00		00:00:00		1		101		
516		133463		22		0		0		29.07.2019 0:00:00		00:00:00		1		101		
516		134101		22		1		0		30.07.2019 0:00:00		00:00:00		1		101		
516		134101		22		0		0		30.07.2019 0:00:00		00:00:00		1		101		
672		136037		22		1		0		02.08.2019 0:00:00		00:00:00		1		101		
672		136037		22		0		0		02.08.2019 0:00:00		00:00:00		1		101		
672		136675		22		1		0		03.08.2019 0:00:00		00:00:00		1		101		
672		136675		22		0		0		03.08.2019 0:00:00		00:00:00		1		101		
833		136694		22		1		0		03.08.2019 0:00:00		00:00:00		1		101		
833		136694		22		0		0		03.08.2019 0:00:00		00:00:00		1		101		
672		137313		22		1		0		04.08.2019 0:00:00		00:00:00		1		101		
672		137313		22		0		0		04.08.2019 0:00:00		00:00:00		1		101		
672		139865		22		1		0		08.08.2019 0:00:00		00:00:00		1		101		
672		139865		22		0		0		08.08.2019 0:00:00		00:00:00		1		101		
833		139884		22		1		0		08.08.2019 0:00:00		00:00:00		1		101		
833		139884		22		0		0		08.08.2019 0:00:00		00:00:00		1		101		
833		143712		22		1		0		14.08.2019 0:00:00		00:00:00		1		101		
833		143712		22		0		0		14.08.2019 0:00:00		00:00:00		1		101		
833		144350		22		1		0		15.08.2019 0:00:00		00:00:00		1		101		
833		144350		22		0		0		15.08.2019 0:00:00		00:00:00		1		101		
833		145626		22		1		0		17.08.2019 0:00:00		00:00:00		1		101		
833		145626		22		0		0		17.08.2019 0:00:00		00:00:00		1		101		
467		146854		22		1		0		19.08.2019 0:00:00		00:00:00		1		101		
467		146854		22		0		0		19.08.2019 0:00:00		00:00:00		1		101		
833		146902		22		1		0		19.08.2019 0:00:00		00:00:00		1		101		
833		146902		22		0		0		19.08.2019 0:00:00		00:00:00		1		101		
672		150073		22		1		0		24.08.2019 0:00:00		00:00:00		1		101		
672		150073		22		0		0		24.08.2019 0:00:00		00:00:00		1		101		
467		150682		22		1		0		25.08.2019 0:00:00		00:00:00		1		101		
467		150682		22		0		0		25.08.2019 0:00:00		00:00:00		1		101		
672		151987		22		1		0		27.08.2019 0:00:00		00:00:00		1		101		
672		151987		22		0		0		27.08.2019 0:00:00		00:00:00		1		101		
833		155196		22		1		0		01.09.2019 0:00:00		00:00:00		1		101		
833		155196		22		0		0		01.09.2019 0:00:00		00:00:00		1		101		
672		155815		22		1		0		02.09.2019 0:00:00		00:00:00		1		101		
672		155815		22		0		0		02.09.2019 0:00:00		00:00:00		1		101		
833		158386		22		1		0		06.09.2019 0:00:00		00:00:00		1		101		
833		158386		22		0		0		06.09.2019 0:00:00		00:00:00		1		101		
672		159643		22		1		0		08.09.2019 0:00:00		00:00:00		1		101		
672		159643		22		0		0		08.09.2019 0:00:00		00:00:00		1		101		
833		160300		22		1		0		09.09.2019 0:00:00		00:00:00		1		101		
833		160300		22		0		0		09.09.2019 0:00:00		00:00:00		1		101		
672		162833		22		1		0		13.09.2019 0:00:00		00:00:00		1		101		
672		162833		22		0		0		13.09.2019 0:00:00		00:00:00		1		101		
833		162852		22		1		0		13.09.2019 0:00:00		00:00:00		1		101		
833		162852		22		0		0		13.09.2019 0:00:00		00:00:00		1		101		
833		164128		22		1		0		15.09.2019 0:00:00		00:00:00		1		101		
833		164128		22		0		0		15.09.2019 0:00:00		00:00:00		1		101		
516		165363		22		1		0		17.09.2019 0:00:00		00:00:00		1		101		
516		165363		22		0		0		17.09.2019 0:00:00		00:00:00		1		101		
833		165404		22		1		0		17.09.2019 0:00:00		00:00:00		1		101		
833		165404		22		0		0		17.09.2019 0:00:00		00:00:00		1		101		
672		166023		22		1		0		18.09.2019 0:00:00		00:00:00		1		101		
672		166023		22		0		0		18.09.2019 0:00:00		00:00:00		1		101		
467		167270		22		1		0		20.09.2019 0:00:00		00:00:00		1		101		
467		167270		22		0		0		20.09.2019 0:00:00		00:00:00		1		101		
672		167299		22		1		0		20.09.2019 0:00:00		00:00:00		1		101		
672		167299		22		0		0		20.09.2019 0:00:00		00:00:00		1		101		
516		169191		22		1		0		23.09.2019 0:00:00		00:00:00		1		101		
516		169191		22		0		0		23.09.2019 0:00:00		00:00:00		1		101		
672		169213		22		1		0		23.09.2019 0:00:00		00:00:00		1		101		
672		169213		22		0		0		23.09.2019 0:00:00		00:00:00		1		101		
833		169870		22		1		0		24.09.2019 0:00:00		00:00:00		1		101		
833		169870		22		0		0		24.09.2019 0:00:00		00:00:00		1		101		
467		171098		22		1		0		26.09.2019 0:00:00		00:00:00		1		101		
467		171098		22		0		0		26.09.2019 0:00:00		00:00:00		1		101		
833		172422		22		1		0		28.09.2019 0:00:00		00:00:00		1		101		
833		172422		22		0		0		28.09.2019 0:00:00		00:00:00		1		101		
467		174288		22		1		0		01.10.2019 0:00:00		00:00:00		1		101		
467		174288		22		0		0		01.10.2019 0:00:00		00:00:00		1		101		
833		175612		22		1		0		03.10.2019 0:00:00		00:00:00		1		101		
833		175612		22		0		0		03.10.2019 0:00:00		00:00:00		1		101		
672		177507		22		1		0		06.10.2019 0:00:00		00:00:00		1		101		
672		177507		22		0		0		06.10.2019 0:00:00		00:00:00		1		101		
467		178116		22		1		0		07.10.2019 0:00:00		00:00:00		1		101		
467		178116		22		0		0		07.10.2019 0:00:00		00:00:00		1		101		
516		180037		22		1		0		10.10.2019 0:00:00		00:00:00		1		101		
516		180037		22		0		0		10.10.2019 0:00:00		00:00:00		1		101		
833		180716		22		1		0		11.10.2019 0:00:00		00:00:00		1		101		
833		180716		22		0		0		11.10.2019 0:00:00		00:00:00		1		101		
467		182582		22		1		0		14.10.2019 0:00:00		00:00:00		1		101		
467		182582		22		0		0		14.10.2019 0:00:00		00:00:00		1		101		
516		182589		22		1		0		14.10.2019 0:00:00		00:00:00		1		101		
516		182589		22		0		0		14.10.2019 0:00:00		00:00:00		1		101		
833		182630		22		1		0		14.10.2019 0:00:00		00:00:00		1		101		
833		182630		22		0		0		14.10.2019 0:00:00		00:00:00		1		101		
833		183268		22		1		0		15.10.2019 0:00:00		00:00:00		1		101		
833		183268		22		0		0		15.10.2019 0:00:00		00:00:00		1		101		
467		183858		22		1		0		16.10.2019 0:00:00		00:00:00		1		101		
467		183858		22		0		0		16.10.2019 0:00:00		00:00:00		1		101		
516		183865		22		1		0		16.10.2019 0:00:00		00:00:00		1		101		
516		183865		22		0		0		16.10.2019 0:00:00		00:00:00		1		101		
833		183906		22		1		0		16.10.2019 0:00:00		00:00:00		1		101		
833		183906		22		0		0		16.10.2019 0:00:00		00:00:00		1		101		
467		185134		22		1		0		18.10.2019 0:00:00		00:00:00		1		101		
467		185134		22		0		0		18.10.2019 0:00:00		00:00:00		1		101		
